architecture,benchmark,benchmark_key,avg_cpd,avg_wl,successful_seeds,failed_seeds
Aligned_arch,mulc_DW8,mulc_DW8,7.92338,1871.2,5,0
Striped_arch,mulc_DW8,mulc_DW8,7.757082,1796.4,5,0
Border_arch,mulc_DW8,mulc_DW8,7.9175759999999995,1932.6,5,0
2D_arch,mulreg_DW128_OW256,mulreg_DW128_OW256,71.65932000000001,57869.0,5,0
Offset_arch,mulreg_DW128_OW256,mulreg_DW128_OW256,72.9863,54201.2,5,0
All_top_arch,mulreg_DW128_OW256,mulreg_DW128_OW256,72.03247999999999,51713.6,5,0
Iso-Edge_arch,mulreg_DW128_OW256,mulreg_DW128_OW256,73.3569,55498.0,5,0
Mix-Edge_arch,mulreg_DW128_OW256,mulreg_DW128_OW256,72.82034,55327.4,5,0
Aligned_arch,mulreg_DW128_OW256,mulreg_DW128_OW256,72.2689,55482.0,1,4
Striped_arch,mulreg_DW128_OW256,mulreg_DW128_OW256,73.9609,54957.4,5,0
Border_arch,mulreg_DW128_OW256,mulreg_DW128_OW256,70.83963999999999,58373.4,5,0
2D_arch,mulreg_DW16_OW32,mulreg_DW16_OW32,4.835921999999999,1442.8,5,0
Offset_arch,mulreg_DW16_OW32,mulreg_DW16_OW32,4.890852,1191.8,5,0
All_top_arch,mulreg_DW16_OW32,mulreg_DW16_OW32,4.779357999999999,1373.0,5,0
Iso-Edge_arch,mulreg_DW16_OW32,mulreg_DW16_OW32,4.900551999999999,1422.4,5,0
Mix-Edge_arch,mulreg_DW16_OW32,mulreg_DW16_OW32,4.992648,1448.2,5,0
Aligned_arch,mulreg_DW16_OW32,mulreg_DW16_OW32,4.863387999999999,1250.0,5,0
Striped_arch,mulreg_DW16_OW32,mulreg_DW16_OW32,4.873085999999999,1333.2,5,0
Border_arch,mulreg_DW16_OW32,mulreg_DW16_OW32,4.974881999999999,1454.2,5,0
2D_arch,mulreg_DW32_OW64,mulreg_DW32_OW64,14.15082,5751.6,5,0
Offset_arch,mulreg_DW32_OW64,mulreg_DW32_OW64,14.102339999999998,5107.4,5,0
All_top_arch,mulreg_DW32_OW64,mulreg_DW32_OW64,14.01036,5103.6,5,0
Iso-Edge_arch,mulreg_DW32_OW64,mulreg_DW32_OW64,14.066939999999999,5194.0,5,0
Mix-Edge_arch,mulreg_DW32_OW64,mulreg_DW32_OW64,14.32532,5303.4,5,0
Aligned_arch,mulreg_DW32_OW64,mulreg_DW32_OW64,14.012020000000001,5072.8,5,0
Striped_arch,mulreg_DW32_OW64,mulreg_DW32_OW64,14.30188,4845.0,5,0
Border_arch,mulreg_DW32_OW64,mulreg_DW32_OW64,14.16858,4730.4,5,0
2D_arch,mulreg_DW64_OW128,mulreg_DW64_OW128,30.116039999999998,19178.8,5,0
Offset_arch,mulreg_DW64_OW128,mulreg_DW64_OW128,30.06406,17306.6,5,0
All_top_arch,mulreg_DW64_OW128,mulreg_DW64_OW128,31.078300000000002,17495.4,5,0
Iso-Edge_arch,mulreg_DW64_OW128,mulreg_DW64_OW128,29.82636,17703.4,5,0
Mix-Edge_arch,mulreg_DW64_OW128,mulreg_DW64_OW128,29.711059999999996,18171.0,5,0
Aligned_arch,mulreg_DW64_OW128,mulreg_DW64_OW128,30.0747,17589.75,4,1
Striped_arch,mulreg_DW64_OW128,mulreg_DW64_OW128,30.903460000000003,17828.6,5,0
Border_arch,mulreg_DW64_OW128,mulreg_DW64_OW128,28.71865,18215.5,2,3
2D_arch,mulreg_DW8_OW16,mulreg_DW8_OW16,4.72443,717.4,5,0
Offset_arch,mulreg_DW8_OW16,mulreg_DW8_OW16,4.7421940000000005,524.0,5,0
All_top_arch,mulreg_DW8_OW16,mulreg_DW8_OW16,4.667864,459.6,5,0
Iso-Edge_arch,mulreg_DW8_OW16,mulreg_DW8_OW16,4.835921999999999,551.0,5,0
Mix-Edge_arch,mulreg_DW8_OW16,mulreg_DW8_OW16,4.881152,577.8,5,0
Aligned_arch,mulreg_DW8_OW16,mulreg_DW8_OW16,4.761594,539.0,5,0
Striped_arch,mulreg_DW8_OW16,mulreg_DW8_OW16,4.918317999999999,504.4,5,0
Border_arch,mulreg_DW8_OW16,mulreg_DW8_OW16,4.90208,631.6,5,0
2D_arch,muls_DW128_OW256,muls_DW128_OW256,66.83842000000001,57406.2,5,0
Offset_arch,muls_DW128_OW256,muls_DW128_OW256,67.45514,52747.8,5,0
All_top_arch,muls_DW128_OW256,muls_DW128_OW256,67.82608,50631.0,5,0
Iso-Edge_arch,muls_DW128_OW256,muls_DW128_OW256,67.77047999999999,50267.2,5,0
Mix-Edge_arch,muls_DW128_OW256,muls_DW128_OW256,67.22222,55767.0,5,0
Aligned_arch,muls_DW128_OW256,muls_DW128_OW256,68.2738,52203.5,2,3
Striped_arch,muls_DW128_OW256,muls_DW128_OW256,68.36424,53453.2,5,0
Border_arch,muls_DW128_OW256,muls_DW128_OW256,67.513,56503.2,5,0
2D_arch,muls_DW16_OW32,muls_DW16_OW32,5.4620940000000004,594.8,5,0
Offset_arch,muls_DW16_OW32,muls_DW16_OW32,4.8755180000000005,584.4,5,0
All_top_arch,muls_DW16_OW32,muls_DW16_OW32,4.875518,657.8,5,0
Iso-Edge_arch,muls_DW16_OW32,muls_DW16_OW32,4.474768,436.2,5,0
Mix-Edge_arch,muls_DW16_OW32,muls_DW16_OW32,4.883584,594.8,5,0
Aligned_arch,muls_DW16_OW32,muls_DW16_OW32,5.04358,671.4,5,0
Striped_arch,muls_DW16_OW32,muls_DW16_OW32,4.670292,575.4,5,0
Border_arch,muls_DW16_OW32,muls_DW16_OW32,4.549096,370.0,5,0
2D_arch,muls_DW32_OW64,muls_DW32_OW64,15.60026,4246.0,5,0
Offset_arch,muls_DW32_OW64,muls_DW32_OW64,15.7036,4317.2,5,0
All_top_arch,muls_DW32_OW64,muls_DW32_OW64,15.558700000000002,4089.6,5,0
Iso-Edge_arch,muls_DW32_OW64,muls_DW32_OW64,15.76822,4097.0,5,0
Mix-Edge_arch,muls_DW32_OW64,muls_DW32_OW64,15.905660000000001,4046.8,5,0
Aligned_arch,muls_DW32_OW64,muls_DW32_OW64,15.46498,4121.8,5,0
Striped_arch,muls_DW32_OW64,muls_DW32_OW64,15.635319999999998,4199.0,5,0
Border_arch,muls_DW32_OW64,muls_DW32_OW64,15.30282,3683.0,5,0
2D_arch,muls_DW64_OW128,muls_DW64_OW128,31.187559999999998,17684.2,5,0
Offset_arch,muls_DW64_OW128,muls_DW64_OW128,30.803266666666662,15301.666666666666,3,2
All_top_arch,muls_DW64_OW128,muls_DW64_OW128,31.4846,15558.2,5,0
Iso-Edge_arch,muls_DW64_OW128,muls_DW64_OW128,30.173425,15732.75,4,1
Mix-Edge_arch,muls_DW64_OW128,muls_DW64_OW128,30.817539999999997,16321.2,5,0
Aligned_arch,muls_DW64_OW128,muls_DW64_OW128,30.587919999999997,15541.0,5,0
Striped_arch,muls_DW64_OW128,muls_DW64_OW128,32.40136,16369.0,5,0
Border_arch,muls_DW64_OW128,muls_DW64_OW128,30.294325,15213.0,4,1
2D_arch,muls_DW8_OW16,muls_DW8_OW16,4.458636,235.6,5,0
Offset_arch,muls_DW8_OW16,muls_DW8_OW16,4.531332,287.0,5,0
All_top_arch,muls_DW8_OW16,muls_DW8_OW16,4.783314,335.6,5,0
Iso-Edge_arch,muls_DW8_OW16,muls_DW8_OW16,4.4570039999999995,253.8,5,0
Mix-Edge_arch,muls_DW8_OW16,muls_DW8_OW16,4.605662000000001,287.2,5,0
Aligned_arch,muls_DW8_OW16,muls_DW8_OW16,4.586262,304.6,5,0
Striped_arch,muls_DW8_OW16,muls_DW8_OW16,4.568498,254.8,5,0
Border_arch,muls_DW8_OW16,muls_DW8_OW16,4.27924,184.6,5,0
2D_arch,mult16a,mult16a,5.810272,390.2,5,0
Offset_arch,mult16a,mult16a,5.773106,354.2,5,0
All_top_arch,mult16a,mult16a,5.735944000000001,336.4,5,0
Iso-Edge_arch,mult16a,mult16a,5.921768,379.2,5,0
Mix-Edge_arch,mult16a,mult16a,5.986400000000001,386.6,5,0
Aligned_arch,mult16a,mult16a,5.466086,300.0,5,0
Striped_arch,mult16a,mult16a,5.987926,416.0,5,0
Border_arch,mult16a,mult16a,5.86673,391.4,5,0
2D_arch,mult16b,mult16b,14.630959999999998,193.8,5,0
Offset_arch,mult16b,mult16b,13.422239999999999,139.8,5,0
All_top_arch,mult16b,mult16b,13.087740000000002,124.6,5,0
Iso-Edge_arch,mult16b,mult16b,13.33974,151.0,5,0
Mix-Edge_arch,mult16b,mult16b,13.18956,150.4,5,0
Aligned_arch,mult16b,mult16b,13.44002,136.0,5,0
Striped_arch,mult16b,mult16b,13.91652,147.8,5,0
Border_arch,mult16b,mult16b,13.42226,114.0,5,0
2D_arch,mult32a,mult32a,3.932262,604.6,5,0
Offset_arch,mult32a,mult32a,4.080921999999999,546.6,5,0
All_top_arch,mult32a,mult32a,4.108388,601.6,5,0
Iso-Edge_arch,mult32a,mult32a,4.268274,648.0,5,0
Mix-Edge_arch,mult32a,mult32a,4.043756,618.0,5,0
Aligned_arch,mult32a,mult32a,4.080921999999999,558.6,5,0
Striped_arch,mult32a,mult32a,4.0065919999999995,560.4,5,0
Border_arch,mult32a,mult32a,4.0809239999999996,569.4,5,0
2D_arch,mult32b,mult32b,12.36952,750.4,5,0
Offset_arch,mult32b,mult32b,12.072199999999999,729.8,5,0
All_top_arch,mult32b,mult32b,11.771719999999998,625.6,5,0
Iso-Edge_arch,mult32b,mult32b,12.12398,734.8,5,0
Mix-Edge_arch,mult32b,mult32b,12.067400000000001,725.4,5,0
Aligned_arch,mult32b,mult32b,12.2386,743.4,5,0
Striped_arch,mult32b,mult32b,11.92844,688.6,5,0
Border_arch,mult32b,mult32b,11.87502,703.4,5,0
2D_arch,multiclock_output_and_latch,multiclock_output_and_latch,1.6481100000000002,60.2,5,0
Offset_arch,multiclock_output_and_latch,multiclock_output_and_latch,1.7028199999999998,51.4,5,0
All_top_arch,multiclock_output_and_latch,multiclock_output_and_latch,1.591324,33.2,5,0
Iso-Edge_arch,multiclock_output_and_latch,multiclock_output_and_latch,1.5638580000000002,40.4,5,0
Mix-Edge_arch,multiclock_output_and_latch,multiclock_output_and_latch,1.5638580000000002,40.4,5,0
Aligned_arch,multiclock_output_and_latch,multiclock_output_and_latch,1.526694,37.2,5,0
Striped_arch,multiclock_output_and_latch,multiclock_output_and_latch,1.4426619999999999,29.2,5,0
Border_arch,multiclock_output_and_latch,multiclock_output_and_latch,1.6559519999999999,31.8,5,0
2D_arch,multiclock_reader_writer,multiclock_reader_writer,1.8317340000000002,164.2,5,0
Offset_arch,multiclock_reader_writer,multiclock_reader_writer,1.5753119999999998,103.0,5,0
All_top_arch,multiclock_reader_writer,multiclock_reader_writer,1.4931459999999999,83.4,5,0
Iso-Edge_arch,multiclock_reader_writer,multiclock_reader_writer,1.7510980000000003,125.2,5,0
Mix-Edge_arch,multiclock_reader_writer,multiclock_reader_writer,1.794462,121.6,5,0
Aligned_arch,multiclock_reader_writer,multiclock_reader_writer,1.713936,116.0,5,0
Striped_arch,multiclock_reader_writer,multiclock_reader_writer,1.902818,133.6,5,0
Border_arch,multiclock_reader_writer,multiclock_reader_writer,1.798302,131.8,5,0
2D_arch,multiclock_separate_and_latch,multiclock_separate_and_latch,1.5188517999999998,70.4,5,0
Offset_arch,multiclock_separate_and_latch,multiclock_separate_and_latch,0.9350665999999999,38.2,5,0
All_top_arch,multiclock_separate_and_latch,multiclock_separate_and_latch,0.9516745999999999,32.2,5,0
Iso-Edge_arch,multiclock_separate_and_latch,multiclock_separate_and_latch,1.0202555999999998,36.8,5,0
Mix-Edge_arch,multiclock_separate_and_latch,multiclock_separate_and_latch,1.0196767999999998,37.4,5,0
Aligned_arch,multiclock_separate_and_latch,multiclock_separate_and_latch,1.0190968,45.4,5,0
Striped_arch,multiclock_separate_and_latch,multiclock_separate_and_latch,1.269553,45.0,5,0
Border_arch,multiclock_separate_and_latch,multiclock_separate_and_latch,0.9453457999999999,34.0,5,0
2D_arch,multiplier,multiplier,39.57848,76868.2,5,0
Offset_arch,multiplier,multiplier,38.47256,72378.4,5,0
All_top_arch,multiplier,multiplier,38.176660000000005,70059.2,5,0
Iso-Edge_arch,multiplier,multiplier,38.50492,71824.2,5,0
Mix-Edge_arch,multiplier,multiplier,37.90074,69788.2,5,0
Aligned_arch,multiplier,multiplier,37.962720000000004,71688.0,5,0
Striped_arch,multiplier,multiplier,38.79014,74276.6,5,0
Border_arch,multiplier,multiplier,37.49452,66896.6,5,0
2D_arch,multiplier_default,multiplier_default,39.57848,76868.2,5,0
Offset_arch,multiplier_default,multiplier_default,38.47256,72378.4,5,0
All_top_arch,multiplier_default,multiplier_default,38.176660000000005,70059.2,5,0
Iso-Edge_arch,multiplier_default,multiplier_default,38.50492,71824.2,5,0
Mix-Edge_arch,multiplier_default,multiplier_default,37.90074,69788.2,5,0
Aligned_arch,multiplier_default,multiplier_default,37.962720000000004,71688.0,5,0
Striped_arch,multiplier_default,multiplier_default,38.79014,74276.6,5,0
Border_arch,multiplier_default,multiplier_default,37.49452,66896.6,5,0
2D_arch,mux,mux,2.6914559999999996,207.8,5,0
Offset_arch,mux,mux,2.16656,109.2,5,0
All_top_arch,mux,mux,2.169616,124.2,5,0
Iso-Edge_arch,mux,mux,2.354838,121.4,5,0
Mix-Edge_arch,mux,mux,2.387418,123.2,5,0
Aligned_arch,mux,mux,2.095286,125.8,5,0
Striped_arch,mux,mux,2.15473,127.2,5,0
Border_arch,mux,mux,2.295818,123.4,5,0
2D_arch,mux_DW1024_N4,mux_DW1024_N4,13.456460000000002,35325.8,5,0
Offset_arch,mux_DW1024_N4,mux_DW1024_N4,10.439412,34785.0,5,0
All_top_arch,mux_DW1024_N4,mux_DW1024_N4,10.126812,34003.2,5,0
Iso-Edge_arch,mux_DW1024_N4,mux_DW1024_N4,10.260598,38819.0,5,0
Mix-Edge_arch,mux_DW1024_N4,mux_DW1024_N4,10.063602,33441.2,5,0
Aligned_arch,mux_DW1024_N4,mux_DW1024_N4,11.095604,36631.6,5,0
Striped_arch,mux_DW1024_N4,mux_DW1024_N4,10.534559999999999,42191.8,5,0
Border_arch,mux_DW1024_N4,mux_DW1024_N4,10.999942,63970.2,5,0
2D_arch,mux_DW1024_N8,mux_DW1024_N8,21.31006,101903.4,5,0
Offset_arch,mux_DW1024_N8,mux_DW1024_N8,16.4249,85447.8,5,0
All_top_arch,mux_DW1024_N8,mux_DW1024_N8,18.40748,84637.6,5,0
Iso-Edge_arch,mux_DW1024_N8,mux_DW1024_N8,14.319980000000001,89446.6,5,0
Mix-Edge_arch,mux_DW1024_N8,mux_DW1024_N8,15.088459999999998,82628.6,5,0
Aligned_arch,mux_DW1024_N8,mux_DW1024_N8,17.12202,86789.8,5,0
Striped_arch,mux_DW1024_N8,mux_DW1024_N8,17.13902,110056.8,5,0
Border_arch,mux_DW1024_N8,mux_DW1024_N8,13.30926,179359.4,5,0
2D_arch,mux_DW128_N16,mux_DW128_N16,8.271824,21588.0,5,0
Offset_arch,mux_DW128_N16,mux_DW128_N16,6.927201999999999,19178.6,5,0
All_top_arch,mux_DW128_N16,mux_DW128_N16,6.864294000000001,18770.6,5,0
Iso-Edge_arch,mux_DW128_N16,mux_DW128_N16,6.98213,18463.8,5,0
Mix-Edge_arch,mux_DW128_N16,mux_DW128_N16,6.885008000000001,18622.8,5,0
Aligned_arch,mux_DW128_N16,mux_DW128_N16,7.02525,18928.8,5,0
Striped_arch,mux_DW128_N16,mux_DW128_N16,6.802612000000001,21087.4,5,0
Border_arch,mux_DW128_N16,mux_DW128_N16,6.671629999999999,23525.0,5,0
2D_arch,mux_DW128_N32,mux_DW128_N32,12.06706,49228.6,5,0
Offset_arch,mux_DW128_N32,mux_DW128_N32,9.807457999999999,42777.0,5,0
All_top_arch,mux_DW128_N32,mux_DW128_N32,10.281611999999999,42244.2,5,0
Iso-Edge_arch,mux_DW128_N32,mux_DW128_N32,10.006181999999999,41587.0,5,0
Mix-Edge_arch,mux_DW128_N32,mux_DW128_N32,9.435858,41468.2,5,0
Aligned_arch,mux_DW128_N32,mux_DW128_N32,10.111239999999999,42649.4,5,0
Striped_arch,mux_DW128_N32,mux_DW128_N32,9.838654,48076.4,5,0
Border_arch,mux_DW128_N32,mux_DW128_N32,9.454346,62371.2,5,0
2D_arch,mux_DW128_N4,mux_DW128_N4,3.8627480000000007,4848.6,5,0
Offset_arch,mux_DW128_N4,mux_DW128_N4,3.586674,4516.6,5,0
All_top_arch,mux_DW128_N4,mux_DW128_N4,3.6041179999999997,4434.6,5,0
Iso-Edge_arch,mux_DW128_N4,mux_DW128_N4,3.4762779999999998,4303.8,5,0
Mix-Edge_arch,mux_DW128_N4,mux_DW128_N4,3.350502,4279.0,5,0
Aligned_arch,mux_DW128_N4,mux_DW128_N4,3.838762,4527.4,5,0
Striped_arch,mux_DW128_N4,mux_DW128_N4,3.7572560000000004,4399.8,5,0
Border_arch,mux_DW128_N4,mux_DW128_N4,3.355086,4499.8,5,0
2D_arch,mux_DW128_N64,mux_DW128_N64,18.34616,116270.8,5,0
Offset_arch,mux_DW128_N64,mux_DW128_N64,16.313,111858.4,5,0
All_top_arch,mux_DW128_N64,mux_DW128_N64,16.4726,108019.8,5,0
Iso-Edge_arch,mux_DW128_N64,mux_DW128_N64,17.06038,113557.4,5,0
Mix-Edge_arch,mux_DW128_N64,mux_DW128_N64,16.19062,108502.2,5,0
Aligned_arch,mux_DW128_N64,mux_DW128_N64,16.56404,110885.0,5,0
Striped_arch,mux_DW128_N64,mux_DW128_N64,16.6676,136250.4,5,0
Border_arch,mux_DW128_N64,mux_DW128_N64,15.06762,185851.4,5,0
2D_arch,mux_DW128_N8,mux_DW128_N8,5.556214,8704.8,5,0
Offset_arch,mux_DW128_N8,mux_DW128_N8,4.818116000000001,8224.0,5,0
All_top_arch,mux_DW128_N8,mux_DW128_N8,4.753483999999999,8250.8,5,0
Iso-Edge_arch,mux_DW128_N8,mux_DW128_N8,4.948904,8164.4,5,0
Mix-Edge_arch,mux_DW128_N8,mux_DW128_N8,4.8781620000000006,8067.8,5,0
Aligned_arch,mux_DW128_N8,mux_DW128_N8,4.793704,8349.0,5,0
Striped_arch,mux_DW128_N8,mux_DW128_N8,4.7809479999999995,8891.8,5,0
Border_arch,mux_DW128_N8,mux_DW128_N8,4.637404,9771.4,5,0
2D_arch,mux_DW16_N128,mux_DW16_N128,10.9924,25604.2,5,0
Offset_arch,mux_DW16_N128,mux_DW16_N128,10.084486000000002,21498.2,5,0
All_top_arch,mux_DW16_N128,mux_DW16_N128,9.345866,21216.6,5,0
Iso-Edge_arch,mux_DW16_N128,mux_DW16_N128,9.385258,21960.0,5,0
Mix-Edge_arch,mux_DW16_N128,mux_DW16_N128,9.715154000000002,22466.8,5,0
Aligned_arch,mux_DW16_N128,mux_DW16_N128,9.91394,21627.4,5,0
Striped_arch,mux_DW16_N128,mux_DW16_N128,9.060889999999999,23667.8,5,0
Border_arch,mux_DW16_N128,mux_DW16_N128,9.72825,25450.2,5,0
2D_arch,mux_DW16_N16,mux_DW16_N16,5.3283000000000005,2834.8,5,0
Offset_arch,mux_DW16_N16,mux_DW16_N16,4.477516,2472.2,5,0
All_top_arch,mux_DW16_N16,mux_DW16_N16,4.239814,2406.0,5,0
Iso-Edge_arch,mux_DW16_N16,mux_DW16_N16,4.089094,2526.6,5,0
Mix-Edge_arch,mux_DW16_N16,mux_DW16_N16,4.271864,2603.0,5,0
Aligned_arch,mux_DW16_N16,mux_DW16_N16,4.351312,2448.0,5,0
Striped_arch,mux_DW16_N16,mux_DW16_N16,4.383362,2506.2,5,0
Border_arch,mux_DW16_N16,mux_DW16_N16,4.152728000000001,2635.6,5,0
2D_arch,mux_DW16_N32,mux_DW16_N32,6.618196,5658.6,5,0
Offset_arch,mux_DW16_N32,mux_DW16_N32,5.45996,4732.6,5,0
All_top_arch,mux_DW16_N32,mux_DW16_N32,5.641932,5065.4,5,0
Iso-Edge_arch,mux_DW16_N32,mux_DW16_N32,5.812018,4995.4,5,0
Mix-Edge_arch,mux_DW16_N32,mux_DW16_N32,5.603004,5161.4,5,0
Aligned_arch,mux_DW16_N32,mux_DW16_N32,5.372145999999999,5012.6,5,0
Striped_arch,mux_DW16_N32,mux_DW16_N32,5.584707999999999,5060.4,5,0
Border_arch,mux_DW16_N32,mux_DW16_N32,5.124678,4880.6,5,0
2D_arch,mux_DW16_N4,mux_DW16_N4,3.125554,709.4,5,0
Offset_arch,mux_DW16_N4,mux_DW16_N4,2.4423,521.2,5,0
All_top_arch,mux_DW16_N4,mux_DW16_N4,2.7432100000000004,550.8,5,0
Iso-Edge_arch,mux_DW16_N4,mux_DW16_N4,2.429544,575.0,5,0
Mix-Edge_arch,mux_DW16_N4,mux_DW16_N4,2.623542,626.8,5,0
Aligned_arch,mux_DW16_N4,mux_DW16_N4,2.314994,516.4,5,0
Striped_arch,mux_DW16_N4,mux_DW16_N4,2.483052,534.4,5,0
Border_arch,mux_DW16_N4,mux_DW16_N4,2.7609760000000003,677.4,5,0
2D_arch,mux_DW16_N64,mux_DW16_N64,6.356776,9834.4,5,0
Offset_arch,mux_DW16_N64,mux_DW16_N64,5.806062,8673.8,5,0
All_top_arch,mux_DW16_N64,mux_DW16_N64,5.749606,8811.2,5,0
Iso-Edge_arch,mux_DW16_N64,mux_DW16_N64,5.911446,9131.2,5,0
Mix-Edge_arch,mux_DW16_N64,mux_DW16_N64,5.765041999999999,8786.6,5,0
Aligned_arch,mux_DW16_N64,mux_DW16_N64,6.0730580000000005,8960.4,5,0
Striped_arch,mux_DW16_N64,mux_DW16_N64,5.922872,9565.6,5,0
Border_arch,mux_DW16_N64,mux_DW16_N64,5.73057,9971.4,5,0
2D_arch,mux_DW16_N8,mux_DW16_N8,4.245926,1216.2,5,0
Offset_arch,mux_DW16_N8,mux_DW16_N8,3.8370419999999994,1226.4,5,0
All_top_arch,mux_DW16_N8,mux_DW16_N8,3.7925439999999995,1139.2,5,0
Iso-Edge_arch,mux_DW16_N8,mux_DW16_N8,3.7507539999999997,1382.8,5,0
Mix-Edge_arch,mux_DW16_N8,mux_DW16_N8,3.4452599999999998,1100.8,5,0
Aligned_arch,mux_DW16_N8,mux_DW16_N8,3.643578,1201.6,5,0
Striped_arch,mux_DW16_N8,mux_DW16_N8,3.2462520000000006,1262.0,5,0
Border_arch,mux_DW16_N8,mux_DW16_N8,3.8477379999999997,1146.4,5,0
2D_arch,mux_DW256_N16,mux_DW256_N16,11.48874,44574.6,5,0
Offset_arch,mux_DW256_N16,mux_DW256_N16,9.979536,38563.4,5,0
All_top_arch,mux_DW256_N16,mux_DW256_N16,9.469682,39484.0,5,0
Iso-Edge_arch,mux_DW256_N16,mux_DW256_N16,8.73575,37461.0,5,0
Mix-Edge_arch,mux_DW256_N16,mux_DW256_N16,8.855382000000002,38776.0,5,0
Aligned_arch,mux_DW256_N16,mux_DW256_N16,9.671514,38851.6,5,0
Striped_arch,mux_DW256_N16,mux_DW256_N16,9.401826000000002,45963.8,5,0
Border_arch,mux_DW256_N16,mux_DW256_N16,8.62326,61947.4,5,0
2D_arch,mux_DW256_N32,mux_DW256_N32,20.65448,127345.2,5,0
Offset_arch,mux_DW256_N32,mux_DW256_N32,16.748939999999997,100824.2,5,0
All_top_arch,mux_DW256_N32,mux_DW256_N32,17.9779,103127.6,5,0
Iso-Edge_arch,mux_DW256_N32,mux_DW256_N32,15.24092,103611.6,5,0
Mix-Edge_arch,mux_DW256_N32,mux_DW256_N32,15.81704,101009.6,5,0
Aligned_arch,mux_DW256_N32,mux_DW256_N32,16.93132,99562.6,5,0
Striped_arch,mux_DW256_N32,mux_DW256_N32,15.884440000000001,125722.8,5,0
Border_arch,mux_DW256_N32,mux_DW256_N32,14.831059999999999,178758.4,5,0
2D_arch,mux_DW256_N4,mux_DW256_N4,4.2079260000000005,8528.0,5,0
Offset_arch,mux_DW256_N4,mux_DW256_N4,3.8931619999999993,7776.4,5,0
All_top_arch,mux_DW256_N4,mux_DW256_N4,3.5928899999999997,7661.2,5,0
Iso-Edge_arch,mux_DW256_N4,mux_DW256_N4,3.42483,7787.4,5,0
Mix-Edge_arch,mux_DW256_N4,mux_DW256_N4,3.610658,7771.0,5,0
Aligned_arch,mux_DW256_N4,mux_DW256_N4,3.7333799999999995,7783.0,5,0
Striped_arch,mux_DW256_N4,mux_DW256_N4,3.6569900000000004,8593.6,5,0
Border_arch,mux_DW256_N4,mux_DW256_N4,3.461462,9546.6,5,0
2D_arch,mux_DW256_N8,mux_DW256_N8,8.248412,20854.8,5,0
Offset_arch,mux_DW256_N8,mux_DW256_N8,6.97293,18562.6,5,0
All_top_arch,mux_DW256_N8,mux_DW256_N8,6.971971999999999,17886.0,5,0
Iso-Edge_arch,mux_DW256_N8,mux_DW256_N8,7.085561999999999,18050.4,5,0
Mix-Edge_arch,mux_DW256_N8,mux_DW256_N8,6.796961999999999,17594.2,5,0
Aligned_arch,mux_DW256_N8,mux_DW256_N8,7.524082,18470.8,5,0
Striped_arch,mux_DW256_N8,mux_DW256_N8,6.954131999999999,20096.8,5,0
Border_arch,mux_DW256_N8,mux_DW256_N8,7.140797999999999,23732.2,5,0
2D_arch,mux_DW32_N128,mux_DW32_N128,14.34282,55896.4,5,0
Offset_arch,mux_DW32_N128,mux_DW32_N128,12.320579999999998,46908.0,5,0
All_top_arch,mux_DW32_N128,mux_DW32_N128,12.28428,46902.4,5,0
Iso-Edge_arch,mux_DW32_N128,mux_DW32_N128,12.294240000000002,47373.6,5,0
Mix-Edge_arch,mux_DW32_N128,mux_DW32_N128,12.151720000000001,49061.4,5,0
Aligned_arch,mux_DW32_N128,mux_DW32_N128,12.25496,47231.2,5,0
Striped_arch,mux_DW32_N128,mux_DW32_N128,12.32862,52386.0,5,0
Border_arch,mux_DW32_N128,mux_DW32_N128,11.642840000000001,66794.4,5,0
2D_arch,mux_DW32_N16,mux_DW32_N16,5.2211240000000005,5237.6,5,0
Offset_arch,mux_DW32_N16,mux_DW32_N16,4.465864,4635.2,5,0
All_top_arch,mux_DW32_N16,mux_DW32_N16,4.816586,4525.0,5,0
Iso-Edge_arch,mux_DW32_N16,mux_DW32_N16,4.373662,4637.2,5,0
Mix-Edge_arch,mux_DW32_N16,mux_DW32_N16,4.613726,4631.8,5,0
Aligned_arch,mux_DW32_N16,mux_DW32_N16,4.562278000000001,4731.0,5,0
Striped_arch,mux_DW32_N16,mux_DW32_N16,4.498444000000001,4588.4,5,0
Border_arch,mux_DW32_N16,mux_DW32_N16,4.717048,4729.2,5,0
2D_arch,mux_DW32_N32,mux_DW32_N32,6.435686,9698.8,5,0
Offset_arch,mux_DW32_N32,mux_DW32_N32,5.236972,8523.6,5,0
All_top_arch,mux_DW32_N32,mux_DW32_N32,5.457598,8356.4,5,0
Iso-Edge_arch,mux_DW32_N32,mux_DW32_N32,5.581544,8462.6,5,0
Mix-Edge_arch,mux_DW32_N32,mux_DW32_N32,5.49549,8774.2,5,0
Aligned_arch,mux_DW32_N32,mux_DW32_N32,5.362444,8728.2,5,0
Striped_arch,mux_DW32_N32,mux_DW32_N32,5.5833759999999995,9333.0,5,0
Border_arch,mux_DW32_N32,mux_DW32_N32,5.102528,9685.8,5,0
2D_arch,mux_DW32_N4,mux_DW32_N4,3.862748,1448.6,5,0
Offset_arch,mux_DW32_N4,mux_DW32_N4,3.3327340000000008,1299.0,5,0
All_top_arch,mux_DW32_N4,mux_DW32_N4,3.030296,1356.4,5,0
Iso-Edge_arch,mux_DW32_N4,mux_DW32_N4,3.5460260000000003,1396.4,5,0
Mix-Edge_arch,mux_DW32_N4,mux_DW32_N4,3.33938,1397.0,5,0
