benchmark_name,arch,seed_num,runtime(s),memory_usage(mb)
pipeline_DW64_N8,Iso-Edge_arch,2,6.67,134.6
pipeline_DW64_N8,Iso-Edge_arch,3,6.87,134.6
pipeline_DW64_N8,Iso-Edge_arch,4,6.84,134.6
pipeline_DW64_N8,Iso-Edge_arch,5,6.49,134.6
pipeline_DW64_N8,Mix-Edge_arch,1,6.79,134.6
pipeline_DW64_N8,Mix-Edge_arch,2,6.85,134.6
pipeline_DW64_N8,Mix-Edge_arch,3,6.72,134.6
pipeline_DW64_N8,Mix-Edge_arch,4,6.81,134.6
pipeline_DW64_N8,Mix-Edge_arch,5,6.66,134.6
pipeline_DW64_N8,Aligned_arch,1,6.51,134.6
pipeline_DW64_N8,Aligned_arch,2,6.51,134.6
pipeline_DW64_N8,Aligned_arch,3,6.36,134.6
pipeline_DW64_N8,Aligned_arch,4,6.32,134.6
pipeline_DW64_N8,Aligned_arch,5,6.45,134.6
pipeline_DW64_N8,Striped_arch,1,6.36,134.6
pipeline_DW64_N8,Striped_arch,2,7.39,134.6
pipeline_DW64_N8,Striped_arch,3,6.74,134.6
pipeline_DW64_N8,Striped_arch,4,6.75,134.6
pipeline_DW64_N8,Striped_arch,5,6.74,134.6
pipeline_DW64_N8,Border_arch,1,6.67,135.2
pipeline_DW64_N8,Border_arch,2,6.87,135.2
pipeline_DW64_N8,Border_arch,3,6.96,135.2
pipeline_DW64_N8,Border_arch,4,7.03,135.2
pipeline_DW64_N8,Border_arch,5,6.83,135.2
pipeline_DW8_N128,2D_arch,1,7.02,166.2
pipeline_DW8_N128,2D_arch,2,7.04,166.2
pipeline_DW8_N128,2D_arch,3,7.32,166.2
pipeline_DW8_N128,2D_arch,4,7.18,166.2
pipeline_DW8_N128,2D_arch,5,7.04,166.2
pipeline_DW8_N128,Offset_arch,1,7.16,140.3
pipeline_DW8_N128,Offset_arch,2,7.37,140.3
pipeline_DW8_N128,Offset_arch,3,7.62,140.3
pipeline_DW8_N128,Offset_arch,4,7.60,140.3
pipeline_DW8_N128,Offset_arch,5,7.08,140.3
pipeline_DW8_N128,All_top_arch,1,7.35,140.3
pipeline_DW8_N128,All_top_arch,2,7.30,140.3
pipeline_DW8_N128,All_top_arch,3,7.39,140.3
pipeline_DW8_N128,All_top_arch,4,7.32,140.3
pipeline_DW8_N128,All_top_arch,5,7.42,140.3
pipeline_DW8_N128,Iso-Edge_arch,1,7.50,140.3
pipeline_DW8_N128,Iso-Edge_arch,2,7.44,140.3
pipeline_DW8_N128,Iso-Edge_arch,3,7.76,140.3
pipeline_DW8_N128,Iso-Edge_arch,4,7.33,140.3
pipeline_DW8_N128,Iso-Edge_arch,5,7.27,140.3
pipeline_DW8_N128,Mix-Edge_arch,1,7.51,140.3
pipeline_DW8_N128,Mix-Edge_arch,2,7.44,140.3
pipeline_DW8_N128,Mix-Edge_arch,3,7.35,140.3
pipeline_DW8_N128,Mix-Edge_arch,4,7.73,140.3
pipeline_DW8_N128,Mix-Edge_arch,5,7.40,140.3
pipeline_DW8_N128,Aligned_arch,1,7.43,140.3
pipeline_DW8_N128,Aligned_arch,2,7.35,140.3
pipeline_DW8_N128,Aligned_arch,3,6.87,140.3
pipeline_DW8_N128,Aligned_arch,4,6.95,140.3
pipeline_DW8_N128,Aligned_arch,5,7.09,140.3
pipeline_DW8_N128,Striped_arch,1,6.95,140.3
pipeline_DW8_N128,Striped_arch,2,7.52,140.3
pipeline_DW8_N128,Striped_arch,3,7.52,140.3
pipeline_DW8_N128,Striped_arch,4,7.47,140.3
pipeline_DW8_N128,Striped_arch,5,7.38,140.3
pipeline_DW8_N128,Border_arch,1,7.52,140.9
pipeline_DW8_N128,Border_arch,2,7.34,140.9
pipeline_DW8_N128,Border_arch,3,7.31,140.9
pipeline_DW8_N128,Border_arch,4,7.46,140.9
pipeline_DW8_N128,Border_arch,5,7.46,140.9
pipeline_DW8_N16,2D_arch,1,6.21,156.7
pipeline_DW8_N16,2D_arch,2,6.25,156.7
pipeline_DW8_N16,2D_arch,3,6.13,156.7
pipeline_DW8_N16,2D_arch,4,6.03,156.7
pipeline_DW8_N16,2D_arch,5,6.27,156.7
pipeline_DW8_N16,Offset_arch,1,6.07,130.8
pipeline_DW8_N16,Offset_arch,2,6.12,130.8
pipeline_DW8_N16,Offset_arch,3,6.38,130.8
pipeline_DW8_N16,Offset_arch,4,6.09,130.8
pipeline_DW8_N16,Offset_arch,5,6.11,130.8
pipeline_DW8_N16,All_top_arch,1,6.20,130.8
pipeline_DW8_N16,All_top_arch,2,6.28,130.8
pipeline_DW8_N16,All_top_arch,3,6.35,130.8
pipeline_DW8_N16,All_top_arch,4,6.24,130.8
pipeline_DW8_N16,All_top_arch,5,6.35,130.8
pipeline_DW8_N16,Iso-Edge_arch,1,6.51,130.8
pipeline_DW8_N16,Iso-Edge_arch,2,5.99,130.8
pipeline_DW8_N16,Iso-Edge_arch,3,6.75,130.8
pipeline_DW8_N16,Iso-Edge_arch,4,6.41,130.8
pipeline_DW8_N16,Iso-Edge_arch,5,6.23,130.8
pipeline_DW8_N16,Mix-Edge_arch,1,6.34,130.8
pipeline_DW8_N16,Mix-Edge_arch,2,6.41,130.8
pipeline_DW8_N16,Mix-Edge_arch,3,6.19,130.8
pipeline_DW8_N16,Mix-Edge_arch,4,6.33,130.8
pipeline_DW8_N16,Mix-Edge_arch,5,6.18,130.8
pipeline_DW8_N16,Aligned_arch,1,6.30,130.8
pipeline_DW8_N16,Aligned_arch,2,6.28,130.8
pipeline_DW8_N16,Aligned_arch,3,6.10,130.8
pipeline_DW8_N16,Aligned_arch,4,5.93,130.8
pipeline_DW8_N16,Aligned_arch,5,5.95,130.8
pipeline_DW8_N16,Striped_arch,1,6.27,130.8
pipeline_DW8_N16,Striped_arch,2,6.09,130.8
pipeline_DW8_N16,Striped_arch,3,6.28,130.8
pipeline_DW8_N16,Striped_arch,4,6.55,130.8
pipeline_DW8_N16,Striped_arch,5,6.27,130.8
pipeline_DW8_N16,Border_arch,1,6.39,131.5
pipeline_DW8_N16,Border_arch,2,6.40,131.5
pipeline_DW8_N16,Border_arch,3,6.34,131.5
pipeline_DW8_N16,Border_arch,4,6.36,131.5
pipeline_DW8_N16,Border_arch,5,6.51,131.5
pipeline_DW8_N32,2D_arch,1,6.37,156.6
pipeline_DW8_N32,2D_arch,2,6.57,156.6
pipeline_DW8_N32,2D_arch,3,6.55,156.6
pipeline_DW8_N32,2D_arch,4,6.22,156.6
pipeline_DW8_N32,2D_arch,5,6.58,156.6
pipeline_DW8_N32,Offset_arch,1,6.13,132.7
pipeline_DW8_N32,Offset_arch,2,6.45,132.7
pipeline_DW8_N32,Offset_arch,3,6.48,132.7
pipeline_DW8_N32,Offset_arch,4,6.29,132.7
pipeline_DW8_N32,Offset_arch,5,6.33,132.7
pipeline_DW8_N32,All_top_arch,1,6.42,132.7
pipeline_DW8_N32,All_top_arch,2,6.48,132.7
pipeline_DW8_N32,All_top_arch,3,6.41,132.7
pipeline_DW8_N32,All_top_arch,4,6.44,132.7
pipeline_DW8_N32,All_top_arch,5,6.55,132.7
pipeline_DW8_N32,Iso-Edge_arch,1,6.28,132.7
pipeline_DW8_N32,Iso-Edge_arch,2,6.22,132.7
pipeline_DW8_N32,Iso-Edge_arch,3,6.80,132.7
pipeline_DW8_N32,Iso-Edge_arch,4,6.62,132.7
pipeline_DW8_N32,Iso-Edge_arch,5,6.14,132.7
pipeline_DW8_N32,Mix-Edge_arch,1,6.55,132.7
pipeline_DW8_N32,Mix-Edge_arch,2,6.56,132.7
pipeline_DW8_N32,Mix-Edge_arch,3,6.43,132.7
pipeline_DW8_N32,Mix-Edge_arch,4,6.21,132.7
pipeline_DW8_N32,Mix-Edge_arch,5,6.47,132.7
pipeline_DW8_N32,Aligned_arch,1,6.45,132.7
pipeline_DW8_N32,Aligned_arch,2,6.25,132.7
pipeline_DW8_N32,Aligned_arch,3,6.17,132.7
pipeline_DW8_N32,Aligned_arch,4,6.12,132.7
pipeline_DW8_N32,Aligned_arch,5,6.50,132.7
pipeline_DW8_N32,Striped_arch,1,6.57,132.7
pipeline_DW8_N32,Striped_arch,2,6.18,132.7
pipeline_DW8_N32,Striped_arch,3,6.44,132.7
pipeline_DW8_N32,Striped_arch,4,6.70,132.7
pipeline_DW8_N32,Striped_arch,5,6.46,132.7
pipeline_DW8_N32,Border_arch,1,6.61,133.3
pipeline_DW8_N32,Border_arch,2,6.51,133.3
pipeline_DW8_N32,Border_arch,3,6.67,133.3
pipeline_DW8_N32,Border_arch,5,6.48,133.3
pipeline_DW8_N4,2D_arch,1,6.08,154.7
pipeline_DW8_N4,2D_arch,2,6.29,154.7
pipeline_DW8_N4,2D_arch,3,6.29,154.7
pipeline_DW8_N4,2D_arch,4,6.45,154.7
pipeline_DW8_N4,2D_arch,5,6.16,154.7
pipeline_DW8_N4,Offset_arch,1,6.19,130.8
pipeline_DW8_N4,Offset_arch,2,6.06,130.8
pipeline_DW8_N4,Offset_arch,3,6.20,130.8
pipeline_DW8_N4,Offset_arch,4,6.30,130.8
pipeline_DW8_N4,Offset_arch,5,6.01,130.8
pipeline_DW8_N4,All_top_arch,1,6.02,130.8
pipeline_DW8_N4,All_top_arch,2,6.11,130.8
pipeline_DW8_N4,All_top_arch,3,6.11,130.8
pipeline_DW8_N4,All_top_arch,4,6.16,130.8
pipeline_DW8_N4,All_top_arch,5,6.03,130.8
pipeline_DW8_N4,Iso-Edge_arch,1,6.61,130.8
pipeline_DW8_N4,Iso-Edge_arch,2,7.14,130.8
pipeline_DW8_N4,Iso-Edge_arch,3,6.29,130.8
pipeline_DW8_N4,Iso-Edge_arch,4,5.78,130.8
pipeline_DW8_N4,Iso-Edge_arch,5,6.31,130.8
pipeline_DW8_N4,Mix-Edge_arch,1,6.25,130.8
pipeline_DW8_N4,Mix-Edge_arch,2,6.28,130.8
pipeline_DW8_N4,Mix-Edge_arch,3,6.00,130.8
pipeline_DW8_N4,Mix-Edge_arch,4,5.98,130.8
pipeline_DW8_N4,Mix-Edge_arch,5,6.42,130.8
pipeline_DW8_N4,Aligned_arch,1,6.11,130.8
pipeline_DW8_N4,Aligned_arch,2,5.97,130.8
pipeline_DW8_N4,Aligned_arch,3,5.72,130.8
pipeline_DW8_N4,Aligned_arch,4,5.76,130.8
pipeline_DW8_N4,Aligned_arch,5,6.18,130.8
pipeline_DW8_N4,Striped_arch,1,5.87,130.8
pipeline_DW8_N4,Striped_arch,2,6.09,130.8
pipeline_DW8_N4,Striped_arch,3,6.22,130.8
pipeline_DW8_N4,Striped_arch,4,6.34,130.8
pipeline_DW8_N4,Striped_arch,5,6.18,130.8
pipeline_DW8_N4,Border_arch,1,6.23,131.5
pipeline_DW8_N4,Border_arch,2,6.20,131.5
pipeline_DW8_N4,Border_arch,3,6.26,131.5
pipeline_DW8_N4,Border_arch,4,6.22,131.5
pipeline_DW8_N4,Border_arch,5,6.23,131.5
pipeline_DW8_N64,2D_arch,1,6.76,160.4
pipeline_DW8_N64,2D_arch,2,6.17,160.4
pipeline_DW8_N64,2D_arch,3,6.78,160.4
pipeline_DW8_N64,2D_arch,4,6.70,160.4
pipeline_DW8_N64,2D_arch,5,6.41,160.4
pipeline_DW8_N64,Offset_arch,1,6.64,134.5
pipeline_DW8_N64,Offset_arch,2,6.54,134.5
pipeline_DW8_N64,Offset_arch,3,6.91,134.5
pipeline_DW8_N64,Offset_arch,4,6.30,134.7
pipeline_DW8_N64,Offset_arch,5,6.75,134.5
pipeline_DW8_N64,All_top_arch,1,6.69,134.6
pipeline_DW8_N64,All_top_arch,2,6.71,134.6
pipeline_DW8_N64,All_top_arch,3,6.78,134.6
pipeline_DW8_N64,All_top_arch,4,6.76,134.6
pipeline_DW8_N64,All_top_arch,5,6.51,134.6
pipeline_DW8_N64,Iso-Edge_arch,1,6.71,134.6
pipeline_DW8_N64,Iso-Edge_arch,2,6.76,134.6
pipeline_DW8_N64,Iso-Edge_arch,3,6.78,134.6
pipeline_DW8_N64,Iso-Edge_arch,4,6.66,134.6
pipeline_DW8_N64,Iso-Edge_arch,5,6.77,134.6
pipeline_DW8_N64,Mix-Edge_arch,1,6.82,134.5
pipeline_DW8_N64,Mix-Edge_arch,2,6.95,134.5
pipeline_DW8_N64,Mix-Edge_arch,3,6.92,134.5
pipeline_DW8_N64,Mix-Edge_arch,4,6.97,134.5
pipeline_DW8_N64,Mix-Edge_arch,5,6.85,134.5
pipeline_DW8_N64,Aligned_arch,1,6.68,134.5
pipeline_DW8_N64,Aligned_arch,2,6.93,134.5
pipeline_DW8_N64,Aligned_arch,3,6.56,134.5
pipeline_DW8_N64,Aligned_arch,4,6.23,134.5
pipeline_DW8_N64,Aligned_arch,5,6.80,134.5
pipeline_DW8_N64,Striped_arch,1,6.24,134.6
pipeline_DW8_N64,Striped_arch,2,6.69,134.6
pipeline_DW8_N64,Striped_arch,3,6.95,134.6
pipeline_DW8_N64,Striped_arch,4,6.88,134.6
pipeline_DW8_N64,Striped_arch,5,6.75,134.6
pipeline_DW8_N64,Border_arch,1,6.74,135.2
pipeline_DW8_N64,Border_arch,2,6.89,135.2
pipeline_DW8_N64,Border_arch,3,6.75,135.2
pipeline_DW8_N64,Border_arch,4,6.80,135.2
pipeline_DW8_N64,Border_arch,5,6.92,135.2
pipeline_DW8_N8,2D_arch,1,6.15,154.7
pipeline_DW8_N8,2D_arch,2,6.21,154.7
pipeline_DW8_N8,2D_arch,3,6.22,154.7
pipeline_DW8_N8,2D_arch,4,6.01,154.7
pipeline_DW8_N8,2D_arch,5,6.11,154.7
pipeline_DW8_N8,Offset_arch,1,6.24,130.8
pipeline_DW8_N8,Offset_arch,2,6.45,130.8
pipeline_DW8_N8,Offset_arch,3,6.05,130.8
pipeline_DW8_N8,Offset_arch,4,6.17,130.8
pipeline_DW8_N8,Offset_arch,5,6.14,130.8
pipeline_DW8_N8,All_top_arch,1,6.12,130.8
pipeline_DW8_N8,All_top_arch,2,6.35,130.8
pipeline_DW8_N8,All_top_arch,3,6.12,130.8
pipeline_DW8_N8,All_top_arch,4,6.25,130.8
pipeline_DW8_N8,All_top_arch,5,5.96,130.8
pipeline_DW8_N8,Iso-Edge_arch,1,6.24,130.8
pipeline_DW8_N8,Iso-Edge_arch,2,6.27,130.8
pipeline_DW8_N8,Iso-Edge_arch,3,6.17,130.8
pipeline_DW8_N8,Iso-Edge_arch,4,6.37,130.8
pipeline_DW8_N8,Iso-Edge_arch,5,5.99,130.8
pipeline_DW8_N8,Mix-Edge_arch,1,6.37,130.8
pipeline_DW8_N8,Mix-Edge_arch,2,6.30,130.8
pipeline_DW8_N8,Mix-Edge_arch,3,6.49,130.8
pipeline_DW8_N8,Mix-Edge_arch,4,6.33,130.8
pipeline_DW8_N8,Mix-Edge_arch,5,6.22,130.8
pipeline_DW8_N8,Aligned_arch,1,6.05,130.8
pipeline_DW8_N8,Aligned_arch,2,6.07,130.8
pipeline_DW8_N8,Aligned_arch,3,6.01,130.8
pipeline_DW8_N8,Aligned_arch,4,6.06,130.8
pipeline_DW8_N8,Aligned_arch,5,6.36,130.8
pipeline_DW8_N8,Striped_arch,1,6.03,130.8
pipeline_DW8_N8,Striped_arch,2,6.13,130.8
pipeline_DW8_N8,Striped_arch,3,6.41,130.8
pipeline_DW8_N8,Striped_arch,4,6.18,130.8
pipeline_DW8_N8,Striped_arch,5,6.13,130.8
pipeline_DW8_N8,Border_arch,1,6.31,131.5
pipeline_DW8_N8,Border_arch,2,6.26,131.5
pipeline_DW8_N8,Border_arch,3,6.32,131.5
pipeline_DW8_N8,Border_arch,4,6.31,131.5
pipeline_DW8_N8,Border_arch,5,6.21,131.5
pm1,2D_arch,1,6.07,154.7
pm1,2D_arch,2,6.21,154.7
pm1,2D_arch,3,5.86,154.7
pm1,2D_arch,4,5.95,154.7
pm1,2D_arch,5,5.92,154.7
pm1,Offset_arch,1,6.27,130.8
pm1,Offset_arch,2,6.00,130.8
pm1,Offset_arch,3,6.35,130.8
pm1,Offset_arch,4,5.94,130.8
pm1,Offset_arch,5,5.80,130.8
pm1,All_top_arch,1,5.91,130.8
pm1,All_top_arch,2,6.00,130.8
pm1,All_top_arch,3,6.09,130.8
pm1,All_top_arch,4,6.14,130.8
pm1,All_top_arch,5,6.04,130.8
pm1,Iso-Edge_arch,1,6.03,130.8
pm1,Iso-Edge_arch,2,6.28,130.8
pm1,Iso-Edge_arch,3,5.87,130.8
pm1,Iso-Edge_arch,4,6.24,130.8
pm1,Iso-Edge_arch,5,6.11,130.8
pm1,Mix-Edge_arch,1,6.15,130.8
pm1,Mix-Edge_arch,2,6.18,130.8
pm1,Mix-Edge_arch,3,6.15,130.8
pm1,Mix-Edge_arch,4,6.38,130.8
pm1,Mix-Edge_arch,5,6.26,130.8
pm1,Aligned_arch,1,6.40,130.8
pm1,Aligned_arch,2,9.57,130.8
pm1,Aligned_arch,3,5.83,130.8
pm1,Aligned_arch,4,41.92,130.8
pm1,Aligned_arch,5,6.87,130.8
pm1,Striped_arch,1,6.02,130.8
pm1,Striped_arch,2,6.17,130.8
pm1,Striped_arch,3,6.10,130.8
pm1,Striped_arch,4,6.14,130.8
pm1,Striped_arch,5,6.20,130.8
pm1,Border_arch,1,6.13,131.5
pm1,Border_arch,2,6.16,131.5
pm1,Border_arch,3,6.20,131.5
pm1,Border_arch,4,6.02,131.5
pm1,Border_arch,5,6.06,131.5
present_encryptor,2D_arch,1,6.46,156.7
present_encryptor,2D_arch,2,6.42,156.7
present_encryptor,2D_arch,3,6.29,156.7
present_encryptor,2D_arch,4,6.50,156.7
present_encryptor,2D_arch,5,6.39,156.7
present_encryptor,Offset_arch,1,6.17,132.8
present_encryptor,Offset_arch,2,6.70,132.8
present_encryptor,Offset_arch,3,6.57,132.8
present_encryptor,Offset_arch,4,6.58,132.8
present_encryptor,Offset_arch,5,6.35,132.8
present_encryptor,All_top_arch,1,6.45,132.8
present_encryptor,All_top_arch,2,6.35,132.8
present_encryptor,All_top_arch,3,6.46,132.8
present_encryptor,All_top_arch,4,6.65,132.8
present_encryptor,All_top_arch,5,6.46,132.8
present_encryptor,Iso-Edge_arch,1,6.33,132.8
present_encryptor,Iso-Edge_arch,2,6.50,132.8
present_encryptor,Iso-Edge_arch,3,6.49,132.8
present_encryptor,Iso-Edge_arch,4,6.53,132.8
present_encryptor,Iso-Edge_arch,5,7.22,132.8
present_encryptor,Mix-Edge_arch,1,6.68,132.8
present_encryptor,Mix-Edge_arch,2,6.56,132.8
present_encryptor,Mix-Edge_arch,3,6.58,132.8
present_encryptor,Mix-Edge_arch,4,6.60,132.8
present_encryptor,Mix-Edge_arch,5,6.56,132.8
present_encryptor,Aligned_arch,1,6.47,132.8
present_encryptor,Aligned_arch,2,6.56,132.8
present_encryptor,Aligned_arch,3,6.49,132.8
present_encryptor,Aligned_arch,4,6.59,132.8
present_encryptor,Aligned_arch,5,6.51,132.8
present_encryptor,Striped_arch,1,6.56,132.8
present_encryptor,Striped_arch,2,6.51,132.8
present_encryptor,Striped_arch,3,6.46,132.8
present_encryptor,Striped_arch,4,6.67,132.8
present_encryptor,Striped_arch,5,6.42,132.8
present_encryptor,Border_arch,1,6.62,133.4
present_encryptor,Border_arch,2,6.74,133.4
present_encryptor,Border_arch,3,6.61,133.4
present_encryptor,Border_arch,4,6.75,133.4
present_encryptor,Border_arch,5,6.52,133.4
priority,2D_arch,1,6.35,156.7
priority,2D_arch,2,6.31,156.7
priority,2D_arch,3,5.99,156.7
priority,2D_arch,4,6.36,156.7
priority,2D_arch,5,6.23,156.7
priority,Offset_arch,1,6.32,130.8
priority,Offset_arch,2,6.00,130.8
priority,Offset_arch,3,6.31,130.8
priority,Offset_arch,4,6.23,130.8
priority,Offset_arch,5,6.28,130.8
priority,All_top_arch,1,6.44,130.8
priority,All_top_arch,2,6.02,130.8
priority,All_top_arch,3,6.43,130.8
priority,All_top_arch,4,5.95,130.8
priority,All_top_arch,5,6.30,130.8
priority,Iso-Edge_arch,1,6.40,130.8
priority,Iso-Edge_arch,2,6.27,127.9
priority,Iso-Edge_arch,3,6.22,130.8
priority,Iso-Edge_arch,4,6.07,130.8
priority,Iso-Edge_arch,5,6.22,130.8
priority,Mix-Edge_arch,1,6.53,130.8
priority,Mix-Edge_arch,2,6.50,130.8
priority,Mix-Edge_arch,3,6.43,130.8
priority,Mix-Edge_arch,4,6.44,130.8
priority,Mix-Edge_arch,5,6.44,130.8
priority,Aligned_arch,1,6.36,130.8
priority,Aligned_arch,2,10.80,130.8
priority,Aligned_arch,3,10.02,130.8
priority,Aligned_arch,4,8.19,130.8
priority,Aligned_arch,5,7.80,130.8
priority,Striped_arch,1,6.43,130.8
priority,Striped_arch,2,7.67,130.8
priority,Striped_arch,3,29.86,130.8
priority,Striped_arch,4,7.82,130.8
priority,Striped_arch,5,40.67,130.8
priority,Border_arch,1,6.33,131.5
priority,Border_arch,2,6.46,131.5
priority,Border_arch,3,6.24,131.5
priority,Border_arch,4,6.33,131.5
priority,Border_arch,5,6.33,131.5
priority_default,2D_arch,1,6.21,156.7
priority_default,2D_arch,2,6.29,156.7
priority_default,2D_arch,3,6.39,156.7
priority_default,2D_arch,4,6.42,156.7
priority_default,2D_arch,5,6.26,156.7
priority_default,Offset_arch,1,6.25,130.8
priority_default,Offset_arch,2,6.24,130.8
priority_default,Offset_arch,3,6.26,130.8
priority_default,Offset_arch,4,6.33,130.8
priority_default,Offset_arch,5,5.88,130.8
priority_default,All_top_arch,1,6.18,130.8
priority_default,All_top_arch,2,6.33,130.8
priority_default,All_top_arch,3,6.31,130.8
priority_default,All_top_arch,4,6.11,130.8
priority_default,All_top_arch,5,6.35,130.8
priority_default,Iso-Edge_arch,1,6.40,130.8
priority_default,Iso-Edge_arch,2,5.87,130.8
priority_default,Iso-Edge_arch,3,6.49,130.8
priority_default,Iso-Edge_arch,4,6.33,130.8
priority_default,Iso-Edge_arch,5,6.30,130.8
priority_default,Mix-Edge_arch,1,6.55,130.8
priority_default,Mix-Edge_arch,2,6.31,130.8
priority_default,Mix-Edge_arch,3,6.35,130.8
priority_default,Mix-Edge_arch,4,6.46,130.8
priority_default,Mix-Edge_arch,5,6.20,130.8
priority_default,Aligned_arch,1,6.31,130.8
priority_default,Aligned_arch,2,6.15,130.8
priority_default,Aligned_arch,3,6.13,130.8
priority_default,Aligned_arch,4,6.17,130.8
priority_default,Aligned_arch,5,6.42,130.8
priority_default,Striped_arch,1,6.22,130.8
priority_default,Striped_arch,2,6.30,130.8
priority_default,Striped_arch,3,6.41,130.8
priority_default,Striped_arch,4,6.29,130.8
priority_default,Striped_arch,5,6.22,130.8
priority_default,Border_arch,1,6.53,131.5
priority_default,Border_arch,2,6.39,131.5
priority_default,Border_arch,3,6.37,131.5
priority_default,Border_arch,4,6.30,131.5
priority_default,Border_arch,5,6.46,131.5
proxy.s0p1.1,2D_arch,1,516.76,2983.7
proxy.s0p1.1,2D_arch,2,519.81,2983.7
proxy.s0p1.1,2D_arch,3,495.91,2983.7
proxy.s0p1.1,2D_arch,4,514.86,2983.7
proxy.s0p1.1,2D_arch,5,527.54,2983.7
proxy.s0p1.1,Offset_arch,1,595.73,2540.1
proxy.s0p1.1,Offset_arch,2,594.65,2540.1
proxy.s0p1.1,Offset_arch,3,587.34,2540.1
proxy.s0p1.1,Offset_arch,4,606.45,2540.1
proxy.s0p1.1,Offset_arch,5,558.95,2540.1
proxy.s0p1.1,All_top_arch,1,578.94,2539.4
proxy.s0p1.1,All_top_arch,2,539.88,2539.4
proxy.s0p1.1,All_top_arch,3,593.89,2539.4
proxy.s0p1.1,All_top_arch,4,576.76,2539.4
proxy.s0p1.1,All_top_arch,5,567.13,2538.2
proxy.s0p1.1,Iso-Edge_arch,1,610.36,2537.2
proxy.s0p1.1,Iso-Edge_arch,2,589.80,2540.1
proxy.s0p1.1,Iso-Edge_arch,3,522.20,2540.1
proxy.s0p1.1,Iso-Edge_arch,4,571.04,2540.1
proxy.s0p1.1,Iso-Edge_arch,5,488.97,2540.1
proxy.s0p1.1,Mix-Edge_arch,1,567.98,2540.0
proxy.s0p1.1,Mix-Edge_arch,2,584.08,2540.0
proxy.s0p1.1,Mix-Edge_arch,3,565.70,2540.0
proxy.s0p1.1,Mix-Edge_arch,4,584.22,2540.0
proxy.s0p1.1,Mix-Edge_arch,5,606.63,2540.0
proxy.s0p1.1,Aligned_arch,1,589.49,2535.6
proxy.s0p1.1,Aligned_arch,2,586.36,2534.2
proxy.s0p1.1,Aligned_arch,3,606.05,2534.0
proxy.s0p1.1,Aligned_arch,4,584.38,2535.6
proxy.s0p1.1,Aligned_arch,5,592.19,2535.6
proxy.s0p1.1,Striped_arch,1,583.71,2540.2
proxy.s0p1.1,Striped_arch,2,603.00,2540.2
proxy.s0p1.1,Striped_arch,3,582.93,2540.2
proxy.s0p1.1,Striped_arch,4,600.97,2540.2
proxy.s0p1.1,Striped_arch,5,597.79,2540.2
proxy.s0p1.1,Border_arch,1,586.66,2543.9
proxy.s0p1.1,Border_arch,2,565.30,2541.0
proxy.s0p1.1,Border_arch,3,559.93,2543.9
proxy.s0p1.1,Border_arch,4,574.39,2543.9
proxy.s0p1.1,Border_arch,5,590.74,2542.5
proxy.s0p1.10,2D_arch,1,486.66,3010.6
proxy.s0p1.10,2D_arch,2,485.43,3010.6
proxy.s0p1.10,2D_arch,3,402.35,3010.6
proxy.s0p1.10,2D_arch,4,457.02,3010.6
proxy.s0p1.10,2D_arch,5,469.35,3010.6
proxy.s0p1.10,Offset_arch,1,551.99,2534.2
proxy.s0p1.10,Offset_arch,2,562.35,2534.2
proxy.s0p1.10,Offset_arch,3,550.91,2534.2
proxy.s0p1.10,Offset_arch,4,528.38,2534.2
proxy.s0p1.10,Offset_arch,5,422.26,2534.2
proxy.s0p1.10,All_top_arch,1,531.97,2517.1
proxy.s0p1.10,All_top_arch,2,491.56,2514.2
proxy.s0p1.10,All_top_arch,3,516.48,2517.1
proxy.s0p1.10,All_top_arch,4,538.60,2515.9
proxy.s0p1.10,All_top_arch,5,540.84,2515.7
proxy.s0p1.10,Iso-Edge_arch,1,510.04,2533.7
proxy.s0p1.10,Iso-Edge_arch,4,515.99,2533.7
proxy.s0p1.10,Iso-Edge_arch,5,460.29,2533.7
proxy.s0p1.10,Mix-Edge_arch,1,544.90,2501.0
proxy.s0p1.10,Mix-Edge_arch,2,587.72,2501.0
proxy.s0p1.10,Mix-Edge_arch,3,548.52,2501.0
proxy.s0p1.10,Mix-Edge_arch,4,578.03,2501.0
proxy.s0p1.10,Mix-Edge_arch,5,487.07,2501.0
proxy.s0p1.10,Aligned_arch,1,533.08,2533.5
proxy.s0p1.10,Aligned_arch,2,529.13,2532.1
proxy.s0p1.10,Aligned_arch,3,571.53,2533.5
proxy.s0p1.10,Aligned_arch,4,547.44,2533.5
proxy.s0p1.10,Aligned_arch,5,556.15,2533.5
proxy.s0p1.10,Striped_arch,1,521.50,2503.1
proxy.s0p1.10,Striped_arch,3,525.29,2503.1
proxy.s0p1.10,Striped_arch,4,534.92,2503.1
proxy.s0p1.10,Striped_arch,5,541.48,2503.1
proxy.s0p1.10,Border_arch,1,502.58,1674.2
proxy.s0p1.10,Border_arch,3,469.12,1674.2
proxy.s0p1.10,Border_arch,4,486.54,1674.2
proxy.s0p1.10,Border_arch,5,436.59,1674.2
proxy.s0p1.100,2D_arch,1,513.10,4129.9
proxy.s0p1.100,2D_arch,2,521.23,4129.9
proxy.s0p1.100,2D_arch,3,468.45,4129.9
proxy.s0p1.100,2D_arch,4,484.44,4129.9
proxy.s0p1.100,2D_arch,5,516.11,4129.9
proxy.s0p1.100,Offset_arch,1,535.73,3487.0
proxy.s0p1.100,Offset_arch,2,583.35,3487.0
